Data;Estado_Sigla;ETANOL_HIDRATADO_CONSUMO;ETANOL_HIDRATADO_PREÇO;GASOLINA_CONSUMO;GASOLINA_PREÇO;PROD_ETANOL_ANIDRO;PROD_ETANOL_HIDRATADO
2021-10-01;MT;68371,927;4,750529968;54655,49;6,34943937;147303,417;260988,01
2021-11-01;MT;55148,581;5,34915983;59539,589;6,762616034;87697,193;221630,269
2021-12-01;MT;65149,477;4,88319494;68228,06;6,608878158;72725,115;198026,113
2022-01-01;MT;53403,88;4,759320215;55982,95;6,520053667;75859,432;194897,771
2022-02-01;MT;57729,754;4,478213115;56116,144;6,37497545;69473,347;173169,743
2022-03-01;MT;70347,047;4,608616852;53572,186;6,766253968;78149,734;183683,909
2022-04-01;MT;66699,622;5,012622309;52244,25;7,015087379;44760,939;229910,559
2022-05-01;MT;66093,447;4,9;55583,9;7,027772586;124887,195;285141,624
2022-06-01;MT;65169,161;4,646275072;49991,317;7,014593438;187190,128;249093,8
2022-07-01;MT;72563,399;3,983241042;51901,35;6,005776699;203092,427;279487,017
2022-08-01;MT;73935,37;3,65256338;56888,37;5,39761236;171114,863;275559,036
2022-09-01;MT;79534,203;3,101104816;56387,867;4,984887006;174210,656;275379,719
2022-10-01;MT;79184,668;3,132928571;54926,789;4,889148936;174639,144;229892,389
2022-11-01;MT;73388,164;3,568552036;56558,62;5,065022624;125358,534;194552,411
2022-12-01;MT;79691,902;3,639854015;63713,8;5,007333333;137741,528;172271,629
2023-01-01;MT;65865,592;3,574344828;55485,907;5,017689655;124028,204;144904,109
2023-02-01;MT;67633,999;3,397466063;56737,2;5,033045455;108965,571;149386,7
2023-03-01;MT;76064,613;3,616495726;55931,044;5,460299145;116795,396;204355,356
2023-04-01;MT;69938,143;3,671367521;54598,3;5,4793361;112919,628;264345,61
2023-05-01;MT;73866,805;3,706612378;63979,559;5,360705128;194020,77;328143,009
2023-06-01;MT;72058,61;3,46281746;59333,092;5,390576923;219174,905;322690,264
2023-07-01;MT;71303,633;3,488350515;56974,45;5,538316832;253123,053;326237,301
2023-08-01;MT;83251,898;3,342132867;59040,7;5,640777027;227672,338;345248,593
2023-09-01;MT;83157,138;3,393648649;53819,8;5,813478261;229348,873;331766,721
2023-10-01;MT;90438,94;3,215137255;54333,8;5,719442379;190928,241;368919,215
2023-11-01;MT;89798,142;3,206307054;52383,65;5,672054264;123933,022;307676,817
2023-12-01;MT;99170,582;3,132212389;57769,45;5,62473029;81197,376;337319,636
2012-01-01;PA;2536,7;2,418086957;66606,07;2,936610363;1379,82;132,75
2012-02-01;PA;2320,8;2,427498771;64442,14;2,944410091;0;0
2012-03-01;PA;2513,3;2,420584112;70383,07;2,934383189;0;0
2012-04-01;PA;2523,6;2,415300493;69158,51;2,937406758;0;0
2012-05-01;PA;2613,9;2,435311203;74028,53;2,945364012;0;0
2012-06-01;PA;2408,926;2,432891892;73408,315;2,940545108;0;0
2012-07-01;PA;2498,4;2,434691964;77877,574;2,931491564;1310,8;3433,758
2012-08-01;PA;2542,1;2,430175;83250,52;2,940575029;2821,588;2673,556
2012-09-01;PA;2440,3;2,423959885;79466,42;2,93570155;4752,532;2702,03
2012-10-01;PA;2950,6;2,435554479;87037,24;2,94606531;5342,336;834,09
2012-11-01;PA;2635,630797;2,434162602;78773,76;2,950209877;5260,404;906,15
2012-12-01;PA;2730,815399;2,436470284;85073,28;2,945486194;2635,338;177
2013-01-01;PA;2720,6;2,500669065;77357,61;2,975384951;0;0
2013-02-01;PA;2576,8;2,541349854;69231,275;3,070332051;0;0
2013-03-01;PA;2826,1;2,559417867;78006,309;3,067050129;0;0
2013-04-01;PA;2586,1;2,605744986;79078,163;3,081747239;0;0
2013-05-01;PA;2457,1;2,620547368;82363,76;3,071398488;0;0
2013-06-01;PA;2605,5;2,609214521;79722,928;3,07736801;1421,292;1412,632
2013-07-01;PA;2662;2,601571429;86235,28;3,087987166;3407,194;1536,894
2013-08-01;PA;2847,371;2,582571429;87507,61;3,072759748;3577,598;2836,366
2013-09-01;PA;2593,79;2,586144981;83493,68;3,085630408;5316,225;688,316
2013-10-01;PA;3074,5;2,574078616;91912,183;3,06649453;5086,903;964,228
2013-11-01;PA;2759,116;2,577065637;86737,41;3,079237221;4421,117;716,052
2013-12-01;PA;3247,071;2,596517483;94527,074;3,156011933;4860,77;816,387
2014-01-01;PA;3162;2,595534954;86496,6;3,1523916;606,053;589,359
2014-02-01;PA;2778,581304;2,645445693;79166,301;3,17764042;0;0
2014-03-01;PA;2682,5;2,667919118;83320,12;3,192770807;0;0
2014-04-01;PA;2615,5;2,701021944;89148,613;3,192125942;0;0
2014-05-01;PA;2677,5;2,68472;88627,901;3,144066116;0;0
2014-06-01;PA;2405,76;2,68472;85315,75;3,144066116;2077,026;1427,13
2014-07-01;PA;2700,588;2,743927052;93919,45;3,207075138;5140,206;627,379
2014-08-01;PA;2521;2,742237037;93391,5;3,20522;5121,584;2478,649
2014-09-01;PA;2560;2,742195946;95280;3,216209832;5620,376;1281,492
2014-10-01;PA;2813,95;2,73578882;103380,899;3,184056977;6204,15;834,541
2014-11-01;PA;2936,35;2,745428044;92075,017;3,240179384;5941,848;585,468
2014-12-01;PA;3623,7;2,744070513;108592,2;3,267696035;3089,91;520,112
2015-01-01;PA;3297,046;2,776561798;96746,05;3,277408545;0;0
2015-02-01;PA;3868,3;2,859761719;83505,42;3,489805213;0;0
2015-03-01;PA;4341,5;2,901327338;89832,128;3,57454712;0;0
2015-04-01;PA;4193,404;2,909459732;92122,95;3,588993954;0;0
2015-05-01;PA;3909;2,925031621;91234,284;3,597588905;0;0
2015-06-01;PA;3919,95;2,929449275;92873,5;3,604319899;0;0
2015-07-01;PA;3975;2,90286014;98040,45;3,58014974;1407,706;694,808
2015-08-01;PA;4281,5;2,907869565;96218,38;3,588;6202,482;1353,716
2015-09-01;PA;6650,561;2,90547541;96757,544;3,522571429;5846,896;1062
2015-10-01;PA;5204,95;3,050070588;101043,888;3,729268519;4442,39;3983,974
2015-11-01;PA;4742,7;3,260575221;90322,54;3,833381107;6312,244;2360
2015-12-01;PA;4581,9;3,366201439;103269,13;3,940654185;5578,6;1681,5
2016-01-01;PA;3679,5;3,453170886;88731,136;4,050185106;0;0
2016-02-01;PA;3560,95;3,505420765;90782,642;4,077812016;0;0
2016-03-01;PA;3449,5;3,564523529;95717,416;4,095210131;0;0
2016-04-01;PA;3062;3,604619355;92247,104;4,092059957;0;0
2016-05-01;PA;3559,389;3,577272727;96806,133;4,088;0;0
2016-06-01;PA;3151,5;3,525980769;93631,717;4,088830645;1544;828,853
2016-07-01;PA;3135;3,518707182;98143,65;4,096631915;5441;1093,688
2016-08-01;PA;3012,5;3,52123348;99606,97;4,090396161;7367;635,74
2016-09-01;PA;2844,5;3,540428571;102814,241;4,095470464;6322;1026,318
2016-10-01;PA;2637,701;3,576472906;96510,4;4,10389336;6523;677,311
2016-11-01;PA;2249;3,677476636;95005,75;4,093858223;1497;194,361
2016-12-01;PA;2571,303;3,731617647;104588,303;4,170816284;0;0
2017-01-01;PA;2204,4;3,805793722;91027,685;4,211457627;0;0
2017-02-01;PA;1693,5;3,835951807;84256,8;4,186514286;0;0
2017-03-01;PA;2070,744;3,771148305;95093,85;4,151382301;0;0
2017-04-01;PA;1546;3,700137143;88905,137;4,099579418;0;0
2017-05-01;PA;1765,942;3,655045872;97861,653;4,066301471;0;0
2017-06-01;PA;1845,19;3,607786127;98410,181;4,015011765;3183,483;2776,481
2017-07-01;PA;1684,5;3,546982456;99461,7;3,964183962;6949,64;492,163
2017-08-01;PA;2473,5;3,566594595;101818,62;4,087511785;7657,071;868,039
2017-09-01;PA;2709,927;3,537273684;96382,924;4,152320675;7455,3;469,791
2017-10-01;PA;2672,266;3,537027778;99568,438;4,166506803;8117,447;954,169
2017-11-01;PA;3039,625;3,585571429;96143,474;4,261384615;7429,479;1510,667
2017-12-01;PA;3548,354;3,596057471;105127,698;4,309454545;2739,828;1015,469
2018-01-01;PA;3395,163;3,684675127;93155,74;4,388813208;0;0
2018-02-01;PA;2735,604;3,691614943;84340,857;4,379135198;0;0
2018-03-01;PA;3088,727;3,725777108;98257,362;4,364434298;0;0
2018-04-01;PA;3000,336;3,784580808;91567,69;4,404969868;0;0
2018-05-01;PA;3083,809;3,797765101;94898,74;4,485681055;0;0
2018-06-01;PA;4265,443;3,826925676;89640,509;4,629081264;2447,124;440,542
2018-07-01;PA;4281,369;3,791818713;94976,879;4,638505435;5019,533;965,031
2018-08-01;PA;4956,303;3,739359756;98931,126;4,633048117;5165,859;1999,633
2018-09-01;PA;5938,232;3,813352564;91460,294;4,827063596;5649,815;2280,12
2018-10-01;PA;6917,759;3,86107;101147,723;4,891025135;6607,113;1828,887
2018-11-01;PA;6265,238;3,838511364;96533,69;4,777615385;6026,985;399,33
2018-12-01;PA;5719,437;3,8085;101637,125;4,616984816;3916,037;718,157
2019-01-01;PA;4834,195;3,792808036;94540,955;4,539348048;1236,526;1401,816
2019-02-01;PA;4181,431;3,762540984;87486,014;4,445063966;0;0
2019-03-01;PA;4559,991;3,807370558;91488,28;4,514974468;0;0
2019-04-01;PA;4674,182;3,878935345;94396,779;4,643528777;0;0
2019-05-01;PA;4959,946;3,96545641;95751,847;4,779675847;0;44,158
2019-06-01;PA;4682,529;3,948518135;91861,663;4,771962472;4355,851;1803,735
2019-07-01;PA;4811,648;3,871991632;104318,226;4,690707581;6852,308;2535,96
2019-08-01;PA;4714,519;3,8514;101337,342;4,664155844;7553,495;1516,94
2019-09-01;PA;4668,996;3,844450704;97516,648;4,643740234;6477,328;1683,286
2019-10-01;PA;5157,169;3,874132701;104902,614;4,691092803;5216,092;4468,498
2019-11-01;PA;4982,615;3,878671795;100801,03;4,688685345;7146,76;2487,919
2019-12-01;PA;6150,497;3,923995327;112164,536;4,749644491;5289,119;1163,115
2020-01-01;PA;5232,662;3,975613636;98411,483;4,779819209;0;0
2020-02-01;PA;4483,496;4,013270718;92423,778;4,748659955;0;0
2020-03-01;PA;3632,889;4,019588235;88936,621;4,679512974;0;0
2020-04-01;PA;2159,765;3,891905028;74387,814;4,363269737;0;0
2020-05-01;PA;1848,301;3,837105263;74374,543;4,158935096;0;0
2020-06-01;PA;2575,003;3,766397129;95154,721;4,19020082;3153,787;1825,152
2020-07-01;PA;3353,915;3,799862069;109312,5;4,348497717;6627,185;1139,544
2020-08-01;PA;4157,846;3,789546875;108408,421;4,431381877;7724,986;1774,944
2020-09-01;PA;4047,346;3,789546875;112583,203;4,431381877;7230,257;1717,515
2020-10-01;PA;4341,118;3,921;118580,661;4,464195122;6987,064;3561,187
2020-11-01;PA;3719,248;3,966953846;110933,749;4,413638554;5497,443;516,655
2020-12-01;PA;4533,764;4,004893333;125267,662;4,509490196;1394,835;1189,913
2021-01-01;PA;4350,59;4,061909091;102786,156;4,705606061;0;0
2021-02-01;PA;4442,616;4,176451923;88442,501;5,172338983;0;0
2021-03-01;PA;5366,704;4,712876106;93798,06;5,643248848;0;0
2021-04-01;PA;4384,226;4,771563218;93903,013;5,606579545;0;0
2021-05-01;PA;3841,581;5,119637931;100308,812;5,747785047;0;0
2021-06-01;PA;3430,025;5,271022901;106835,465;5,819121673;4715,169;1807,012
2021-07-01;PA;3166,802;5,398848;111530,084;6,010303333;6997,417;2835,552
2021-08-01;PA;3318,696;5,522529412;111876,883;6,113695652;6687,628;1557,809
2021-09-01;PA;2778,091;5,72814876;108252,685;6,235997207;5483,808;3332,395
2021-10-01;PA;3345,712;5,83337931;108269,414;6,450140299;7452,944;1357,221
2021-11-01;PA;3284,944;6,174888889;103767,809;6,84926799;4863,446;2143,674
2021-12-01;PA;3448,365;6,259014706;115205,359;6,865307692;5415,979;334,372
2022-01-01;PA;2845,664;6,209340659;92303,264;6,883238866;157,832;0
2022-02-01;PA;2795,299;6,121871658;95370,027;6,903220676;0;0
2022-03-01;PA;4180,141;6,12122905;99813,703;7,309803536;0;983,94
2022-04-01;PA;3788,635;6,267052023;96940,544;7,466017699;59,592;0
2022-05-01;PA;3567,828;6,45797235;104047,414;7,49698145;710,932;1567,536
2022-06-01;PA;3602,163;6,340101523;100477,677;7,513253235;5306,49;1603,416
2022-07-01;PA;2474,977;5,942428571;111455,952;6,382742;6067,344;2126,275
2022-08-01;PA;2350,917;5,350091743;119676,897;5,709003317;7130,082;2053,843
2022-09-01;PA;2344,602;4,931052174;121338,478;5,275306273;7813,994;1905,891
2022-10-01;PA;2780,542;4,268055556;118862,796;4,702163462;7619,452;1988,885
2022-11-01;PA;2743,364;4,496071429;112722,48;4,944571429;5652,266;1625,555
2022-12-01;PA;3247,161;4,56826087;128548,958;4,890519878;0;0
2023-01-01;PA;2858,065;4,658307692;107396,759;5,104732334;0;0
2023-02-01;PA;2577,157;4,592040816;105465,06;5,106840909;0;0
2023-03-01;PA;3520,633;4,796625;110719,84;5,583087935;0;0
2023-04-01;PA;3286,059;4,762177419;104352,126;5,660505747;0;0
2023-05-01;PA;3358,302;4,872983425;123397,325;5,574924875;142,689;684,287
2023-06-01;PA;3184,424;4,650542636;116263,461;5,48006865;5698,547;2434,868
2023-07-01;PA;2721,555;4,8489375;117206,722;5,753026052;7505,844;1885,527
2023-08-01;PA;3615,886;4,849481865;121394,131;5,994873096;7116,795;2316,757
2023-09-01;PA;4548,492;4,895986842;115353,041;6,17956701;4502,474;2578,716
2023-10-01;PA;5408,999;4,847560976;119832,754;6,156509599;2817,38;2554,685
2023-11-01;PA;6571,979;4,655625;115952,839;6,070693642;4044,951;3075,503
2023-12-01;PA;7616,938;4,556907216;126790,306;5,931208577;6775,867;0
2012-01-01;PB;3958,16;2,180905009;46768,137;2,612383193;22286,108;22557,789
2012-02-01;PB;3707,743;2,166172345;43373,81;2,613552734;9632,793;20914,825
2012-03-01;PB;3994,483;2,159974737;47622,5;2,609211382;5457,491;12359,742
2012-04-01;PB;3408,26;2,15474498;47120,37;2,567150289;10,855;2,506
2012-05-01;PB;3524,4;2,161001748;48002,46;2,558544702;0,38;44,415
2012-06-01;PB;3967,798;2,181006173;47171,53;2,639416;2,335;1616,207
2012-07-01;PB;3214,23;2,184608614;47685,89;2,609724324;1,654;35,483
2012-08-01;PB;3174,61;2,198479129;51762,46;2,557519366;3008,673;9782,527
2012-09-01;PB;3234,518;2,206777778;48444,87;2,587918;20523,1;20210,147
2012-10-01;PB;4259,965;2,200113274;55084,947;2,633948419;27778,106;20677,831
2012-11-01;PB;3989,793232;2,19051417;50124,25;2,651137405;27773,832;21253,808
2012-12-01;PB;4283,246616;2,189350101;55187,99;2,650155303;29900,792;18625,563
2013-01-01;PB;4312,59;2,188103571;52589,2;2,6559701;27491,671;18144,097
2013-02-01;PB;4672,01;2,210465665;45380,35;2,775420842;12484,004;13232,316
2013-03-01;PB;4211,577;2,221205074;50038,499;2,749216433;23217,285;3673,893
2013-04-01;PB;4903,72;2,24716537;50821,84;2,788907407;1,515;2028,445
2013-05-01;PB;4287,25;2,274802657;50650,264;2,80494849;8,007;3,171
2013-06-01;PB;4131,64;2,290133479;51010,06;2,79501875;10,526;9,191
2013-07-01;PB;4248,81;2,299313462;52375,52;2,79536414;0;0,195
2013-08-01;PB;4327,13;2,304190019;52507,854;2,784861011;6184,048;5290,143
2013-09-01;PB;4051,7;2,302502066;50603,918;2,782865643;19028,213;11294,545
2013-10-01;PB;4681,77;2,2976;55826,75;2,78212116;30834,046;16180,004
2013-11-01;PB;4374,74;2,291978214;54114,26;2,780609756;32739,689;14636,365
2013-12-01;PB;6050,86;2,280127572;59263,18;2,850944015;33469,362;17042,172
2014-01-01;PB;6494,92;2,272844106;58607,387;2,846460733;41143,904;17047,803
2014-02-01;PB;5318,773846;2,270744966;51524,967;2,841299795;23237,213;13176,353
2014-03-01;PB;5436,12;2,276364224;54525,47;2,844891566;18772,616;10819,245
2014-04-01;PB;5596,11;2,291657848;57852,92;2,848925249;6533,025;8078,449
2014-05-01;PB;5411,65;2,326952381;56792,477;2,888931818;0;1450,513
2014-06-01;PB;5289,972;2,326952381;54851,083;2,888931818;0;193,429
2014-07-01;PB;5152,17;2,318466431;56592,364;2,84162069;0;5316,831
2014-08-01;PB;5086,68;2,315871397;56401,87;2,862788934;14713,366;11245,578
2014-09-01;PB;5601,455;2,316742126;59275,24;2,874540541;28399,756;14820,071
2014-10-01;PB;5795,6;2,318891566;62177,15;2,875205176;35742,987;17609,227
2014-11-01;PB;6636,62;2,323185941;55271,327;2,93088125;32353,848;20171,579
2014-12-01;PB;8108,38;2,319451673;62397,694;2,952645161;34596,738;20279,414
2015-01-01;PB;8069,24;2,310673563;62530,14;2,943908142;33720,539;19324,929
2015-02-01;PB;11102,045;2,31964455;48574;3,136477612;21550,69;22643,758
2015-03-01;PB;13418,88;2,329720682;52695,839;3,180345029;8291,898;25271,181
2015-04-01;PB;12682,87;2,320581854;54629,792;3,163404059;4978,157;13273,86
2015-05-01;PB;11782,73;2,323084112;52495,28;3,170282609;191,094;1730,24
2015-06-01;PB;11223,779;2,352649573;55413,58;3,193492986;0;6050,256
2015-07-01;PB;10633,4;2,379816733;55675,422;3,183090737;269,254;1743,672
2015-08-01;PB;9809,8;2,404758893;53820,103;3,195749091;11639,921;15503,096
2015-09-01;PB;9725,4;2,441511364;55608,925;3,223458763;27598,406;33186,283
2015-10-01;PB;11421,136;2,516376404;58328,957;3,359485;32885,176;31480,551
2015-11-01;PB;10137,5;2,625348624;53961,04;3,394820408;35708,204;34609,587
2015-12-01;PB;11561,79;2,753690566;58663,67;3,482722222;31870,392;33535,954
2016-01-01;PB;11809,28;2,854654867;54937,05;3,70142616;20986,338;29300,317
2016-02-01;PB;8198,01;3,016459459;52598,66;3,733777311;7152;14946,789
2016-03-01;PB;7034,49;3,136463235;58095,13;3,744598639;4924;7006,537
2016-04-01;PB;6191,14;3,183125;55384,8;3,744588983;1481;2955,462
2016-05-01;PB;6384,63;3,120718876;56490,092;3,712051661;0;2955,462
2016-06-01;PB;6806,94;3,062728745;58437,29;3,669972868;0;299,848
2016-07-01;PB;6333,49;3,045865471;57799,728;3,668134783;185;4780,873
2016-08-01;PB;6648,86;3,037552846;59837,38;3,665254826;12430,327;28909,058
2016-09-01;PB;6278,07;3,035512397;60226,077;3,669972222;26778,481;28806,509
2016-10-01;PB;6237,2;3,03113913;58920,06;3,677599174;27662;31459,207
2016-11-01;PB;5933,69;3,010150198;57700,37;3,634041045;28430;29918,966
2016-12-01;PB;7189,645;2,998702222;64163,06;3,662266949;28498,529;23323,01
2017-01-01;PB;6442,67;2,991502075;59585,86;3,643173745;10405,996;18073,248
2017-02-01;PB;5908,8;2,983631579;54597,16;3,638263682;4535,337;630,29
2017-03-01;PB;6418,67;2,985533088;61106,95;3,62936014;2445,893;339,725
2017-04-01;PB;5556,1;2,989847926;57135,208;3,588509009;0;0
2017-05-01;PB;5911,37;2,990183521;60414,03;3,582861423;0;0
2017-06-01;PB;5122,91;2,985557522;61921,62;3,552150442;0;0
2017-07-01;PB;4572,94;2,991822314;57742,47;3,551946721;1202,132;2443,137
2017-08-01;PB;6253,59;3,059350318;60886,97;3,6929;13976,237;23296,815
2017-09-01;PB;6582,383;3,05865942;57810,31;3,766818841;24157,822;29630,502
2017-10-01;PB;6578,242;3,0735;59386,612;3,75974;34225,957;30432,504
2017-11-01;PB;7743,445;3,027658065;58609,423;3,786167742;30072,204;36875,478
2017-12-01;PB;9907,229;3,021591241;63825,238;3,885021429;32804,647;34086,99
2018-01-01;PB;11102,699;3,052635036;58136,171;3,963292857;28472,322;27880,659
2018-02-01;PB;10431,146;3,052467213;50780,626;3,997221344;13953,858;5289,523
2018-03-01;PB;9703,704;3,100340426;58413,388;3,965736402;6828,092;4740,456
2018-04-01;PB;7760,595;3,139150407;56304,306;3,925268482;0;8775,022
2018-05-01;PB;10559,143;3,165968326;53860,898;4,106422414;0;8775,022
2018-06-01;PB;11186,13;3,374299517;52166,329;4,363805668;0;0
2018-07-01;PB;9761,17;3,424495763;53533,08;4,347227799;1126,948;5520,152
2018-08-01;PB;10329,02;3,386215548;56944,484;4,343827922;15409,707;34239,638
2018-09-01;PB;14430,738;3,338116883;49164,062;4,520853175;22523,456;45793,987
2018-10-01;PB;22455,629;3,252689922;49731,34;4,610071942;31718,488;41925,804
2018-11-01;PB;23385,205;3,171498168;46881,017;4,558474048;25301,567;47430,357
2018-12-01;PB;24078,898;3,11227234;51872,386;4,403595238;25071,662;39042,379
2019-01-01;PB;20973,05;3,024996644;50133,904;4,178584127;13118,498;15903,204
2019-02-01;PB;17507,21;2,993613169;47307,66;4,033857143;8338,805;1377,951
2019-03-01;PB;15504,69;3,091186992;52204,98;4,031227092;9009,674;277,949
2019-04-01;PB;14900,29;3,33394863;56116,23;4,240068852;0;570,249
2019-05-01;PB;13148,67;3,569211382;55761,72;4,442644269;0;0
2019-06-01;PB;11286,9;3,660748988;52388,49;4,540342742;0;0
2019-07-01;PB;11417,66;3,572180602;56305,54;4,432050167;2498,108;6031,25
2019-08-01;PB;10409,99;3,51703125;56321,962;4,343505792;17711,32;25656,8
2019-09-01;PB;10817,421;3,414137795;54704,005;4,298796154;22451,949;34160,062
2019-10-01;PB;13243,1;3,345333333;58269,16;4,312064626;34002,072;31482,83
2019-11-01;PB;15532,3;3,30615;55110,59;4,37278629;37623,558;27749,205
2019-12-01;PB;22220,3;3,168576087;58468,55;4,351296167;38977,947;32085,408
2020-01-01;PB;21103,56;3,190550781;53786,124;4,343470149;30653,465;32383,144
2020-02-01;PB;16788,16;3,220807018;51733,19;4,292487903;7724,177;18017,611
2020-03-01;PB;12064,94;3,246384906;46688,11;4,173188406;8659,83;3098,196
2020-04-01;PB;5777,25;3,178522901;41457,831;3,825977778;4520,646;1258,411
2020-05-01;PB;4823,03;3,079189655;42115,572;3,5569625;0;0
2020-06-01;PB;6535,75;3,054052817;44959,418;3,723935154;0;0
2020-07-01;PB;9341;3,081359833;52192,27;3,962064777;3232,495;3441,427
2020-08-01;PB;11495,52;3,120901734;52777,916;4,097644444;19941,832;18789,568
2020-09-01;PB;13133,77;3,120901734;55008;4,097644444;25185,991;32658,454
2020-10-01;PB;14421,05;3,124770833;60722,687;4,2366875;32214,824;32457,685
2020-11-01;PB;14496,79;3,155100775;57916,52;4,252459259;30572,612;31592,658
2020-12-01;PB;16248,78;3,385716049;62300,105;4,491779762;34938,26;24186,901
2021-01-01;PB;17712,138;3,574379085;56788,17;4,696308176;17582,667;28699,447
2021-02-01;PB;16517,36;3,718157895;46039,87;4,90789781;8702,506;5831,284
2021-03-01;PB;13744,81;4,194142857;48377,75;5,203876543;7660,483;3492,701
2021-04-01;PB;9603,65;4,355729167;48513,355;5,256538961;0;5190,988
2021-05-01;PB;8716,87;4,519681529;53213,77;5,32745122;0;0
2021-06-01;PB;6970,98;4,867905556;56182,15;5,461136612;0;0
2021-07-01;PB;5831,95;4,935141361;60072,343;5,561430769;3822,782;2753,823
2021-08-01;PB;6039,97;5,072088608;59203,605;5,767503968;20226,838;14864,407
2021-09-01;PB;6016,37;5,151819383;59722,96;5,991204819;40962,959;15498,951
2021-10-01;PB;10322,87;5,11463981;58614,701;6,192647577;46373,851;19299,762
2021-11-01;PB;11471,74;5,080831325;54462,54;6,528368421;43934,779;22079,638
2021-12-01;PB;15793,64;5,09906278;61886,97;6,530117409;37760,419;18140,631
2022-01-01;PB;10507,74;5,04906383;52760,55;6,518988327;24219,804;11507,574
2022-02-01;PB;10369,42;5,023893805;51392,34;6,480330579;6956,088;4202,149
2022-03-01;PB;15499,35;5,164937238;51813,478;6,932889734;0;10680,848
2022-04-01;PB;14236,39;5,388571429;52067,22;7,091349206;0;4027,733
2022-05-01;PB;12163,32;5,652545455;55113,03;7,131006944;0;0
2022-06-01;PB;10920,4;5,724784314;53411,33;7,183781818;0;0
2022-07-01;PB;5232,88;5,424273504;61240,574;6,076827309;3665,455;2378,258
2022-08-01;PB;4181,5;4,851452703;65468,2;5,483935484;30765,25;9359,394
2022-09-01;PB;7241,98;4,056240602;63265,49;5,059586207;40650,027;18427,397
2022-10-01;PB;11975,42;3,314578313;62615,66;4,809408284;40722,706;23437,513
2022-11-01;PB;11193,47;3,466178344;58831,792;4,8054375;36932,078;27097,186
2022-12-01;PB;10484,99;3,674431818;70844;4,766918919;47411,272;19421,291
2023-01-01;PB;8342,87;3,771078838;64264,32;4,7840625;45353,336;10669,098
2023-02-01;PB;8157,88;3,914232558;60789,9;4,913644068;31401,896;13182,474
2023-03-01;PB;10263,4;3,989336283;62881,69;5,312086614;15605,52;14007,386
2023-04-01;PB;9218,9;4,005813953;58789,745;5,289246862;6904,485;6736,837
2023-05-01;PB;8535,24;4,048793774;68382,04;5,19180212;432,1;1761,702
2023-06-01;PB;8799,38;4,085798319;65381,65;5,219473684;0;0
2023-07-01;PB;8095,38;4,363846154;63512,11;5,506923077;626,666;5192,427
2023-08-01;PB;10819,21;4,3362;64643,53;5,736691729;28779,961;15038,19
2023-09-01;PB;12753,98;4,297247706;61132,568;5,883319502;35076,76;18331,273
2023-10-01;PB;13124,07;4,182698413;62584,23;5,772283737;39447,537;17888,218
2023-11-01;PB;12667,01;4,064937759;61213,53;5,629323308;33937,758;24970,191
2023-12-01;PB;15634,08;3,88662037;66438,25;5,535185185;27528,93;26392,924
2012-01-01;PE;12534,525;2,135681229;101164,444;2,695464694;26207,332;35382,014
2012-02-01;PE;12795,928;2,128375935;97914,25;2,69033961;19401,722;28896,253
2012-03-01;PE;14074,041;2,128720487;106990,82;2,699149064;12836,762;16946,658
2012-04-01;PE;14908,364;2,137082739;100276,44;2,762163394;1293,124;4142,701
2012-05-01;PE;14458,693;2,171578913;103842,191;2,758668367;0;0
2012-06-01;PE;12658,648;2,193378002;103474,05;2,756853293;0;0
2012-07-01;PE;11983,731;2,203313078;102284,867;2,752903475;0;0
2012-08-01;PE;13110,642;2,208398712;111803,15;2,754203343;624,39;22,34
2012-09-01;PE;12711,543;2,20575661;107622,75;2,749767071;12087,981;7384,548
2012-10-01;PE;14325,288;2,204088568;119264,105;2,75076179;31276,048;16140,635
2012-11-01;PE;14630,79057;2,195481861;109958,21;2,749011253;35423,592;21291,494
2012-12-01;PE;15149,65578;2,193332836;125630,887;2,743056028;39199,976;24850,201
2013-01-01;PE;14689,107;2,189865652;114548,002;2,733718533;34667,226;18631,424
2013-02-01;PE;14175,169;2,264062696;101075,671;2,874911411;10456,21;14324,811
2013-03-01;PE;14054,578;2,283701422;110632,159;2,860912978;7085,838;6754,434
2013-04-01;PE;14554,42;2,309432186;112251,6;2,853798945;35,189;2213,305
2013-05-01;PE;12351,405;2,315120542;113131,171;2,853627438;0;7,64
2013-06-01;PE;10298,663;2,324856685;107958,352;2,833616829;0;0
2013-07-01;PE;11070,226;2,323505533;117904,508;2,821595758;0;0
2013-08-01;PE;11597,106;2,32154107;116599,725;2,831825598;0;47,746
2013-09-01;PE;11394,923;2,318584934;111971,032;2,875633745;5265,379;5249,439
2013-10-01;PE;13191,068;2,318449574;121648,595;2,86586259;23876,8;17463,452
2013-11-01;PE;11848,344;2,308082305;120273,793;2,8648;33732,4;14903,218
2013-12-01;PE;14678;2,30782357;131500,457;2,929134139;37888,279;16662,983
2014-01-01;PE;14785,055;2,321982636;124858,704;2,927600717;42104,143;18404,458
2014-02-01;PE;12591,42669;2,328405761;115766,293;2,922847777;21162,727;15650,833
2014-03-01;PE;12353,184;2,349152292;121667,873;2,924410978;19440,057;10307,688
2014-04-01;PE;13087,875;2,414491661;124858,281;2,965059624;7478,009;9824,477
2014-05-01;PE;12042,95;2,436728033;121151,089;2,966155303;1977,951;1542,979
2014-06-01;PE;11354,572;2,436728033;115903,99;2,966155303;0;357,292
2014-07-01;PE;11577,45;2,440410142;120564,83;2,961278743;0;528,923
